time,PriceUSD
2018-06-20,535.268937755699
2018-06-21,525.611178258329
2018-06-22,462.967082700175
2018-06-23,475.24524050263
2018-06-24,454.388768264173
2018-06-25,459.194290181181
2018-06-26,432.493081531268
2018-06-27,441.675166861485
2018-06-28,419.791454120397
2018-06-29,436.736421098773
2018-06-30,451.723416715371
2018-07-01,451.798441554646
2018-07-02,475.989448568089
2018-07-03,461.751690239626
2018-07-04,465.729150204559
2018-07-05,467.058666277031
2018-07-06,468.512964640561
2018-07-07,480.533474868498
2018-07-08,486.132053769725
2018-07-09,471.721562536528
2018-07-10,433.128439216832
2018-07-11,446.347075394506
2018-07-12,423.881741963764
2018-07-13,431.35368264173
2018-07-14,433.919185856225
2018-07-15,448.72806779661
2018-07-16,477.365285797779
2018-07-17,499.438759789597
2018-07-18,479.001641145529
2018-07-19,468.405446814728
2018-07-20,447.55797194623
2018-07-21,461.986799532437
2018-07-22,457.135277907656
2018-07-23,448.955673290473
2018-07-24,478.036987726476
2018-07-25,472.696508474576
2018-07-26,463.433338690824
2018-07-27,469.311792811221
2018-07-28,467.32178842782
2018-07-29,466.918763588545
2018-07-30,455.8956735827
2018-07-31,431.798523670368
2018-08-01,419.019926651081
2018-08-02,410.974208357686
2018-08-03,417.253495616598
2018-08-04,406.419219462303
2018-08-05,408.949922852133
2018-08-06,405.378087375804
2018-08-07,378.559632086499
2018-08-08,354.369194330801
2018-08-09,365.001145821157
2018-08-10,330.642003798948
2018-08-11,322.902082700175
2018-08-12,317.954640561075
2018-08-13,284.391617767387
2018-08-14,276.242141729982
2018-08-15,281.149638515488
2018-08-16,285.766308007013
2018-08-17,314.950714786674
2018-08-18,295.433896551724
2018-08-19,300.065017241379
2018-08-20,271.61710578609
2018-08-21,280.940823787259
2018-08-22,270.081112799532
2018-08-23,275.208127703098
2018-08-24,281.684925482174
2018-08-25,278.42391320865
2018-08-26,273.289948860316
2018-08-27,284.203754821742
2018-08-28,296.625988895383
2018-08-29,288.599854763296
2018-08-30,283.884303331385
2018-08-31,282.215765341905
2018-09-01,294.940272063121
2018-09-02,293.788012565751
2018-09-03,288.642138223261
2018-09-04,285.306009643483
2018-09-05,234.201679135009
2018-09-06,229.094761250731
2018-09-07,215.279640853302
2018-09-08,196.648755990649
2018-09-09,195.588831677382
2018-09-10,196.122111922852
2018-09-11,184.303709818819
2018-09-12,182.668748392753
2018-09-13,212.601965517241
2018-09-14,211.697804208065
2018-09-15,222.813010520164
2018-09-16,220.022490356517
2018-09-17,196.811666861485
2018-09-18,209.519992986558
2018-09-19,209.085130625365
2018-09-20,223.652088544711
2018-09-21,246.733348918761
2018-09-22,240.176264465225
2018-09-23,244.650700467563
2018-09-24,227.800091466978
2018-09-25,217.622940093513
2018-09-26,215.031261835184
2018-09-27,228.436735242548
2018-09-28,221.042023962595
2018-09-29,231.326054646406
2018-09-30,232.215880479252
2018-10-01,229.918147282291
2018-10-02,225.34053798948
2018-10-03,218.985656049094
2018-10-04,220.934906487434
2018-10-05,226.533247516073
2018-10-06,223.670021040327
2018-10-07,224.381154003507
2018-10-08,227.629361484512
2018-10-09,226.366257451783
2018-10-10,223.637414962011
2018-10-11,190.503173290473
2018-10-12,194.233684102864
2018-10-13,196.640900350672
2018-10-14,192.082561659848
2018-10-15,204.845595265926
2018-10-16,205.678965517241
2018-10-17,203.589184395091
2018-10-18,199.104167738165
2018-10-19,200.18542226768
2018-10-20,202.620590298071
2018-10-21,202.197792518995
2018-10-22,200.986967855056
2018-10-23,201.106208649912
2018-10-24,200.548608123904
2018-10-25,199.862744593805
2018-10-26,200.622661601403
2018-10-27,201.418418468732
2018-10-28,202.451103156049
2018-10-29,194.321351256575
2018-10-30,195.65895295149
2018-10-31,196.897931911163
2018-11-01,197.8192106955
2018-11-02,199.850372589129
2018-11-03,198.354677381648
2018-11-04,209.989572764465
2018-11-05,208.075581531268
2018-11-06,218.089755698422
2018-11-07,216.783056399766
2018-11-08,210.643103448276
2018-11-09,208.102855932203
2018-11-10,210.56486528346
2018-11-11,209.064253652835
2018-11-12,208.28941233197
2018-11-13,203.619797194623
2018-11-14,176.673708649912
2018-11-15,177.585899766219
2018-11-16,172.027222969024
2018-11-17,172.325834307423
2018-11-18,174.887517533606
2018-11-19,146.837374634717
2018-11-20,126.699694038574
2018-11-21,134.894838690824
2018-11-22,124.98310666277
2018-11-23,121.464526884863
2018-11-24,111.207919345412
2018-11-25,114.328124196376
2018-11-26,105.976193161894
2018-11-27,108.939132963179
2018-11-28,120.843035651666
2018-11-29,116.45006779661
2018-11-30,111.631448568089
2018-12-01,116.974022793688
2018-12-02,114.873848918761
2018-12-03,107.436093804792
2018-12-04,108.393074225599
2018-12-05,101.132688778492
2018-12-06,90.8128144360023
2018-12-07,92.1289161309176
2018-12-08,90.5991420222092
2018-12-09,92.9939959088252
2018-12-10,89.3385888369375
2018-12-11,87.1420371127995
2018-12-12,88.8542311513735
2018-12-13,85.0300748100526
2018-12-14,83.0865353594389
2018-12-15,82.8301902396259
2018-12-16,83.7853918760959
2018-12-17,93.8437010520164
2018-12-18,100.277705143191
2018-12-19,99.9495049678551
2018-12-20,114.083974868498
2018-12-21,107.811862068966
2018-12-22,115.230315897136
2018-12-23,129.693795441262
2018-12-24,140.372449444769
2018-12-25,127.919814436002
2018-12-26,130.30945119813
2018-12-27,114.117396551724
2018-12-28,135.222091759205
2018-12-29,140.09879836353
2018-12-30,138.401716247808
2018-12-31,130.790460549386
2019-01-01,139.154644360023
2019-01-02,154.426368790181
2019-01-03,147.06208679135
2019-01-04,153.442376972531
2019-01-05,154.301756867329
2019-01-06,155.940283167738
2019-01-07,150.346131794272
2019-01-08,149.052762711864
2019-01-09,149.62985622443
2019-01-10,126.929803915839
2019-01-11,124.970574225599
2019-01-12,124.329310637054
2019-01-13,115.339895382817
2019-01-14,128.323583869082
2019-01-15,120.32987609585
2019-01-16,122.420913793103
2019-01-17,122.647751607247
2019-01-18,119.485191408533
2019-01-19,123.487991233197
2019-01-20,117.515231735827
2019-01-21,115.918843074226
2019-01-22,117.97571975453
2019-01-23,116.313436586791
2019-01-24,116.326357977791
2019-01-25,114.967366452367
2019-01-26,115.040040035067
2019-01-27,111.82207685564
2019-01-28,105.667155756867
2019-01-29,104.227875803624
2019-01-30,107.66988603156
2019-01-31,105.739236119229
2019-02-01,106.634947691409
2019-02-02,108.571131794272
2019-02-03,106.021722676797
2019-02-04,106.026675628288
2019-02-05,106.135586499123
2019-02-06,103.394712156634
2019-02-07,103.299053769725
2019-02-08,117.501485096435
2019-02-09,118.103963471654
2019-02-10,123.577868205728
2019-02-11,119.726615429573
2019-02-12,120.828701928697
2019-02-13,120.690225891292
2019-02-14,119.68091320865
2019-02-15,120.360025423729
2019-02-16,121.804881063705
2019-02-17,132.80649006429
2019-02-18,144.415395967271
2019-02-19,143.137295733489
2019-02-20,147.192143483343
2019-02-21,143.601283459965
2019-02-22,147.063304208065
2019-02-23,157.5305
2019-02-24,135.383128872005
2019-02-25,137.924874926943
2019-02-26,135.725916130918
2019-02-27,133.996758912916
2019-02-28,134.754724137931
2019-03-01,134.864564582116
2019-03-02,132.19729748685
2019-03-03,129.645783752192
2019-03-04,125.120439509059
2019-03-05,135.707658971362
2019-03-06,137.182303915839
2019-03-07,136.142440677966
2019-03-08,132.441421098773
2019-03-09,136.296960841613
2019-03-10,135.225663062537
2019-03-11,132.080107539451
2019-03-12,132.696165108124
2019-03-13,131.13371244886
2019-03-14,131.309282583285
2019-03-15,135.602942723553
2019-03-16,140.628877556984
2019-03-17,138.143052308591
2019-03-18,137.063216247808
2019-03-19,137.928077147867
2019-03-20,138.685892460549
2019-03-21,134.586574225599
2019-03-22,135.893367913501
2019-03-23,136.475040619521
2019-03-24,135.419440385739
2019-03-25,133.093157802455
2019-03-26,133.164339859731
2019-03-27,139.21530742256
2019-03-28,137.336611922852
2019-03-29,142.368977498539
2019-03-30,142.107745178258
2019-03-31,141.27678515488
2019-04-01,141.295688778492
2019-04-02,165.466880479252
2019-04-03,160.239572764465
2019-04-04,157.865736879018
2019-04-05,165.938985388662
2019-04-06,165.408794856809
2019-04-07,174.463659555815
2019-04-08,180.779501168907
2019-04-09,175.957886616014
2019-04-10,177.474878959673
2019-04-11,165.550361192285
2019-04-12,164.89181735827
2019-04-13,164.128659263589
2019-04-14,168.013099064874
2019-04-15,160.557473115137
2019-04-16,166.662340151958
2019-04-17,166.364139684395
2019-04-18,173.54595207481
2019-04-19,173.652783459965
2019-04-20,173.215369374635
2019-04-21,169.945601110462
2019-04-22,171.565414669784
2019-04-23,170.937409643483
2019-04-24,165.142114202221
2019-04-25,152.045494447691
2019-04-26,152.960927527762
2019-04-27,155.726733489188
2019-04-28,153.2518471654
2019-04-29,152.545208766803
2019-04-30,159.938501461134
2019-05-01,158.222859731151
2019-05-02,159.191619520748
2019-05-03,164.69545207481
2019-05-04,162.037265751023
2019-05-05,161.485596434833
2019-05-06,172.068616014027
2019-05-07,170.05011484512
2019-05-08,169.558764172998
2019-05-09,170.250314728229
2019-05-10,172.221821975453
2019-05-11,199.606514552893
2019-05-12,187.184103740503
2019-05-13,195.825203097604
2019-05-14,218.214805669199
2019-05-15,249.061431034483
2019-05-16,263.38047019287
2019-05-17,242.263793687902
2019-05-18,234.841279661017
2019-05-19,261.974045295149
2019-05-20,252.417419637639
2019-05-21,256.818162185856
2019-05-22,244.550514319112
2019-05-23,245.840384862654
2019-05-24,248.839252016365
2019-05-25,251.888460958504
2019-05-26,268.294339567504
2019-05-27,272.616331092928
2019-05-28,271.223498538866
2019-05-29,269.327810929281
2019-05-30,254.294201753361
2019-05-31,266.573922559906
2019-06-01,265.140144360023
2019-06-02,269.967041496201
2019-06-03,251.05775862069
2019-06-04,239.457040911748
2019-06-05,246.337600233782
2019-06-06,247.488754237288
2019-06-07,250.225909585038
2019-06-08,244.62647019287
2019-06-09,231.039578024547
2019-06-10,246.746325248393
2019-06-11,245.800910870836
2019-06-12,259.656640093513
2019-06-13,255.336300409117
2019-06-14,264.76342314436
2019-06-15,269.057187405026
2019-06-16,269.848518702513
2019-06-17,273.7140949737
2019-06-18,263.702251899474
2019-06-19,268.93683810637
2019-06-20,272.137500292227
2019-06-21,294.852892752776
2019-06-22,308.009769725307
2019-06-23,306.55350742256
2019-06-24,309.798750263004
2019-06-25,316.171920046756
2019-06-26,334.035053477499
2019-06-27,293.215036236119
2019-06-28,309.446182933957
2019-06-29,318.529788135593
2019-06-30,291.660696317943
2019-07-01,293.862392752776
2019-07-02,290.571834307423
2019-07-03,302.057210403273
2019-07-04,283.489202805377
2019-07-05,287.858582992402
2019-07-06,287.274129982466
2019-07-07,306.198590590298
2019-07-08,313.326290473407
2019-07-09,308.343054061952
2019-07-10,288.731157802455
2019-07-11,267.536604617183
2019-07-12,275.872600233781
2019-07-13,268.688629339568
2019-07-14,230.335976329632
2019-07-15,230.578357977791
2019-07-16,199.001611046172
2019-07-17,210.931314728229
2019-07-18,227.241794272355
2019-07-19,221.03139333723
2019-07-20,230.67205371128
2019-07-21,225.672067124489
2019-07-22,217.013625365284
2019-07-23,212.361456750438
2019-07-24,216.848442548217
2019-07-25,219.638668264173
2019-07-26,219.365355873758
2019-07-27,206.645765049679
2019-07-28,210.927540561075
2019-07-29,210.840748977206
2019-07-30,210.029560841613
2019-07-31,218.08824050263
2019-08-01,217.353194915254
2019-08-02,217.667191992987
2019-08-03,221.83531648159
2019-08-04,222.788521917008
2019-08-05,232.299908825248
2019-08-06,225.729268264173
2019-08-07,226.042916773817
2019-08-08,220.550041320865
2019-08-09,209.817827878434
2019-08-10,206.324379310345
2019-08-11,215.789734658095
2019-08-12,210.972497662186
2019-08-13,208.597628345996
2019-08-14,186.381814143776
2019-08-15,188.016636469901
2019-08-16,185.577936879018
2019-08-17,185.547666510812
2019-08-18,194.706162068966
2019-08-19,202.767035067212
2019-08-20,196.717822033898
2019-08-21,186.497284628872
2019-08-22,191.596093220339
2019-08-23,194.624304792519
2019-08-24,191.114351256575
2019-08-25,186.324488895383
2019-08-26,188.569805376973
2019-08-27,186.883293103448
2019-08-28,173.17579748685
2019-08-29,168.735882349503
2019-08-30,168.372436002338
2019-08-31,172.177609877265
2019-09-01,171.211480479252
2019-09-02,178.580194623027
2019-09-03,179.233673874927
2019-09-04,174.729775277615
2019-09-05,174.54153974284
2019-09-06,169.23070338983
2019-09-07,178.287494389246
2019-09-08,181.604640268849
2019-09-09,181.388241671537
2019-09-10,179.595805669199
2019-09-11,178.058855639977
2019-09-12,180.84650818235
2019-09-13,181.51325949737
2019-09-14,188.595950496786
2019-09-15,189.443608416131
2019-09-16,197.430535651666
2019-09-17,209.287582700175
2019-09-18,210.7212235827
2019-09-19,221.562201052016
2019-09-20,217.195570134424
2019-09-21,215.50002980713
2019-09-22,211.051801870251
2019-09-23,201.226725014611
2019-09-24,168.43832817066
2019-09-25,169.84662478083
2019-09-26,166.334617884278
2019-09-27,174.083654120397
2019-09-28,173.798880362361
2019-09-29,169.853334891876
2019-09-30,179.508727936879
2019-10-01,176.635159555815
2019-10-02,180.731424605494
2019-10-03,175.467113267095
2019-10-04,176.204069316189
2019-10-05,176.184813267095
2019-10-06,169.854954237288
2019-10-07,181.001570426651
2019-10-08,180.668669783752
2019-10-09,194.229131502046
2019-10-10,191.574099707773
2019-10-11,180.902172472238
2019-10-12,180.319804997078
2019-10-13,181.47459760374
2019-10-14,186.520615137347
2019-10-15,180.282949853887
2019-10-16,174.995676329632
2019-10-17,177.070229865576
2019-10-18,173.130578725891
2019-10-19,171.613132729398
2019-10-20,175.187846580947
2019-10-21,174.198366861485
2019-10-22,171.261682057276
2019-10-23,161.323558386908
2019-10-24,161.024464640561
2019-10-25,181.161944476914
2019-10-26,179.720602337814
2019-10-27,184.572484570427
2019-10-28,182.81422063121
2019-10-29,190.830495441262
2019-10-30,183.277003798948
2019-10-31,182.430567212157
2019-11-01,183.362267679719
2019-11-02,182.998768848627
2019-11-03,181.907013734658
2019-11-04,186.034432787843
2019-11-05,189.217251373466
2019-11-06,191.556660666277
2019-11-07,186.770622443016
2019-11-08,184.038223085915
2019-11-09,184.962579777908
2019-11-10,189.045104675628
2019-11-11,184.418845295149
2019-11-12,186.5779264173
2019-11-13,188.033356107539
2019-11-14,184.766463763881
2019-11-15,179.989789070719
2019-11-16,182.287117182934
2019-11-17,183.829805961426
2019-11-18,178.062372004676
2019-11-19,175.435199883109
2019-11-20,174.409720338983
2019-11-21,160.728296902396
2019-11-22,149.776162478083
2019-11-23,152.327056282876
2019-11-24,141.576619520748
2019-11-25,146.562241846873
2019-11-26,147.942878550555
2019-11-27,153.24832226768
2019-11-28,151.010392460549
2019-11-29,154.256289012274
2019-11-30,152.016210111046
2019-12-01,151.380223378141
2019-12-02,149.052715663355
2019-12-03,147.465369140853
2019-12-04,145.69724465225
2019-12-05,148.022399883109
2019-12-06,148.700186732905
2019-12-07,147.515199298656
2019-12-08,150.838420806546
2019-12-09,147.375495149036
2019-12-10,145.696360140269
2019-12-11,143.130404734074
2019-12-12,144.734203682057
2019-12-13,144.599715078901
2019-12-14,141.842442840444
2019-12-15,142.304544126242
2019-12-16,132.379981122151
2019-12-17,121.505916423144
2019-12-18,132.883688018703
2019-12-19,127.844947691409
2019-12-20,128.217562828755
2019-12-21,127.097141145529
2019-12-22,132.060468731736
2019-12-23,127.814310578609
2019-12-24,127.656445938048
2019-12-25,124.881023085915
2019-12-26,125.308429865576
2019-12-27,126.181629456458
2019-12-28,128.037601694915
2019-12-29,134.639243717125
2019-12-30,131.287466744594
2019-12-31,128.511079777908
2020-01-01,129.963875336061
2020-01-02,126.730876972531
2020-01-03,133.800767095266
2020-01-04,134.050349210988
2020-01-05,134.982177089421
2020-01-06,143.988824079486
2020-01-07,143.248955698422
2020-01-08,140.872484044418
2020-01-09,137.473664114553
2020-01-10,143.789400935126
2020-01-11,142.846074284044
2020-01-12,145.447126008182
2020-01-13,143.910222209234
2020-01-14,166.047976914085
2020-01-15,165.85377936879
2020-01-16,164.052933255406
2020-01-17,171.034402337814
2020-01-18,175.074978375219
2020-01-19,166.791822443016
2020-01-20,166.927411046172
2020-01-21,169.171668731736
2020-01-22,167.545226271186
2020-01-23,162.156525599065
2020-01-24,162.247590707189
2020-01-25,160.521455172414
2020-01-26,167.159112974868
2020-01-27,169.934313676213
2020-01-28,175.276188486265
2020-01-29,174.676776680304
2020-01-30,184.256748977206
2020-01-31,180.163670368206
2020-02-01,183.562507656341
2020-02-02,188.398108533022
2020-02-03,189.341644067797
2020-02-04,188.276665984804
2020-02-05,205.125087901812
2020-02-06,212.849642723553
2020-02-07,222.863079719462
2020-02-08,223.973379602572
2020-02-09,228.467053126826
2020-02-10,224.139831618936
2020-02-11,237.649539333723
2020-02-12,266.649455289304
2020-02-13,267.940001870251
2020-02-14,284.830649094097
2020-02-15,265.033846464056
2020-02-16,261.128690531853
2020-02-17,266.608233372297
2020-02-18,283.564988310929
2020-02-19,261.077341028638
2020-02-20,258.631871011105
2020-02-21,265.90940414962
2020-02-22,261.763375803624
2020-02-23,274.979647574518
2020-02-24,264.367167504383
2020-02-25,248.53713220339
2020-02-26,225.706557159556
2020-02-27,226.398922033898
2020-02-28,228.673918468732
2020-02-29,220.10229421391
2020-03-01,218.6236685564
2020-03-02,231.194931618936
2020-03-03,224.283570017534
2020-03-04,224.156026826417
2020-03-05,227.813605844535
2020-03-06,244.330236002338
2020-03-07,238.059852600818
2020-03-08,202.765954997078
2020-03-09,200.151101052016
2020-03-10,200.851090531853
2020-03-11,194.236009351257
2020-03-12,110.32820163647
2020-03-13,134.759985680888
2020-03-14,122.078151256575
2020-03-15,123.754734073641
2020-03-16,110.34905873758
2020-03-17,117.783463763881
2020-03-18,117.683343658679
2020-03-19,137.357502980713
2020-03-20,131.532323261251
2020-03-21,132.511633430742
2020-03-22,122.442055523086
2020-03-23,135.589770601987
2020-03-24,139.414792226768
2020-03-25,136.095511981297
2020-03-26,138.608215488019
2020-03-27,133.681614728229
2020-03-28,131.027766510812
2020-03-29,125.178745470485
2020-03-30,132.902320514319
2020-03-31,133.508133372297
2020-04-01,135.85480654588
2020-04-02,141.151746639392
2020-04-03,141.727211279953
2020-04-04,144.336282700175
2020-04-05,142.972632963179
2020-04-06,169.609724313267
2020-04-07,164.21725949737
2020-04-08,173.294784336645
2020-04-09,170.28360490941
2020-04-10,157.550598188194
2020-04-11,158.431649327878
2020-04-12,160.649303331385
2020-04-13,157.198628579778
2020-04-14,159.006158445354
2020-04-15,152.951140736411
2020-04-16,172.970440327294
2020-04-17,172.23222063121
2020-04-18,188.109414903565
2020-04-19,181.230814377557
2020-04-20,171.013763296318
2020-04-21,171.489232904734
2020-04-22,182.581804178843
2020-04-23,185.6463264173
2020-04-24,187.621841320865
2020-04-25,193.785201928697
2020-04-26,197.062440268849
2020-04-27,196.565708679135
2020-04-28,197.466412565751
2020-04-29,215.38395207481
2020-04-30,206.88486528346
2020-05-01,212.713617767387
2020-05-02,214.133870601987
2020-05-03,210.090575306838
2020-05-04,206.961926592636
2020-05-05,204.885417007598
2020-05-06,202.736075569842
2020-05-07,212.990972822911
2020-05-08,212.413128872005
2020-05-09,210.774871127995
2020-05-10,187.542486849795
2020-05-11,185.715372296902
2020-05-12,189.818459438925
2020-05-13,199.938022559907
2020-05-14,203.532877030976
2020-05-15,195.121980303916
2020-05-16,200.819766218586
2020-05-17,207.07257685564
2020-05-18,214.748162478083
2020-05-19,213.820466744594
2020-05-20,209.804793103448
2020-05-21,198.91755698422
2020-05-22,207.063677673875
2020-05-23,206.906197253068
2020-05-24,202.376306370544
2020-05-25,204.292245002922
2020-05-26,200.86048918761
2020-05-27,207.498003798948
2020-05-28,219.378571011105
2020-05-29,220.784826300409
2020-05-30,243.572401285798
2020-05-31,231.444047457627
2020-06-01,249.07495295149
2020-06-02,237.179632554062
2020-06-03,243.934139450614
2020-06-04,243.647765984804
2020-06-05,240.312976037405
2020-06-06,242.019700292227
2020-06-07,244.384643483343
2020-06-08,245.968303565167
2020-06-09,244.326140970193
2020-06-10,247.704879544126
2020-06-11,230.904400935126
2020-06-12,237.162442723554
2020-06-13,238.090407890123
2020-06-14,232.137277089421
2020-06-15,231.19783974284
2020-06-16,235.136621215663
2020-06-17,233.687851022794
2020-06-18,231.331098889538
2020-06-19,228.77822402104
2020-06-20,228.919830800701
2020-06-21,227.579033606078
2020-06-22,243.220758153127
2020-06-23,242.92121899474
2020-06-24,234.823753360608
2020-06-25,232.421420689655
2020-06-26,229.694167387493
2020-06-27,220.699442022209
2020-06-28,224.443460666277
2020-06-29,228.02034137931
2020-06-30,225.722754821742
2020-07-01,231.145918468732
2020-07-02,226.701505376973
2020-07-03,225.098854763296
2020-07-04,228.866272063121
2020-07-05,227.667268264173
2020-07-06,241.179081239042
2020-07-07,239.013429573349
2020-07-08,246.8441157218
2020-07-09,241.651818585622
2020-07-10,241.033700116891
2020-07-11,239.307040619521
2020-07-12,241.309591174752
2020-07-13,239.326373816482
2020-07-14,240.638817942724
2020-07-15,238.38143962595
2020-07-16,233.549674108708
2020-07-17,232.845427235535
2020-07-18,235.909914962011
2020-07-19,239.358145821157
2020-07-20,236.361256282876
2020-07-21,245.250595441262
2020-07-22,264.199169491525
2020-07-23,275.223812536528
2020-07-24,279.907534424313
2020-07-25,305.402152542373
2020-07-26,311.039973524255
2020-07-27,323.233886908241
2020-07-28,318.015537200468
2020-07-29,318.025945938048
2020-07-30,335.964082875511
2020-07-31,346.179992285213
2020-08-01,387.185885447107
2020-08-02,372.180671654004
2020-08-03,385.487812390415
2020-08-04,390.662864699006
2020-08-05,400.601196084161
2020-08-06,393.995932495617
2020-08-07,380.330053886616
2020-08-08,392.360176504968
2020-08-09,389.183157393337
2020-08-10,395.407852425482
2020-08-11,379.111338983051
2020-08-12,387.208174751607
2020-08-13,424.799460081823
2020-08-14,438.076865575687
2020-08-15,432.609198421976
2020-08-16,432.939172822911
2020-08-17,432.841464172998
2020-08-18,423.346332086499
2020-08-19,406.879427819988
2020-08-20,416.25978755114
2020-08-21,387.2406050263
2020-08-22,395.912521332554
2020-08-23,391.947607364115
2020-08-24,408.792199473992
2020-08-25,383.604969725307
2020-08-26,386.34381735827
2020-08-27,382.349150496785
2020-08-28,395.03972980713
2020-08-29,400.368165575687
2020-08-30,428.196437931035
2020-08-31,436.09076943308
2020-09-01,480.749175862069
2020-09-02,441.214134132087
2020-09-03,383.542584979544
2020-09-04,386.66907597896
2020-09-05,331.420088544711
2020-09-06,353.227129573349
2020-09-07,352.806469023963
2020-09-08,336.716558094682
2020-09-09,352.053948568089
2020-09-10,367.380867621274
2020-09-11,373.966615780245
2020-09-12,386.216055055523
2020-09-13,365.641607831677
2020-09-14,375.801003682057
2020-09-15,363.936595733489
2020-09-16,365.322076212741
2020-09-17,389.446111046172
2020-09-18,382.261676271186
2020-09-19,385.246569666861
2020-09-20,371.207025715956
2020-09-21,342.456390473407
2020-09-22,343.503662536528
2020-09-23,320.588590882525
2020-09-24,349.144016014027
2020-09-25,351.713962361192
2020-09-26,354.601045762712
2020-09-27,356.121992752776
2020-09-28,355.45993395675
2020-09-29,359.701439801286
2020-09-30,359.976752483928
2020-10-01,352.360856049094
2020-10-02,345.801279485681
2020-10-03,346.652968907072
2020-10-04,352.339400233781
2020-10-05,353.191780187025
2020-10-06,340.10351987142
2020-10-07,341.159963997662
2020-10-08,350.527496376388
2020-10-09,366.247890999416
2020-10-10,371.282805143191
2020-10-11,374.145406195207
2020-10-12,387.670968731736
2020-10-13,381.544274576271
2020-10-14,378.828993045003
2020-10-15,377.502910286382
2020-10-16,366.299949853887
2020-10-17,368.318269374635
2020-10-18,377.921652425482
2020-10-19,379.463028462887
2020-10-20,368.843862653419
2020-10-21,392.473164231444
2020-10-22,414.43640578609
2020-10-23,409.339998597312
2020-10-24,412.26885710111
2020-10-25,406.742800642899
2020-10-26,394.010756575102
2020-10-27,404.045446814728
2020-10-28,388.90336364699
2020-10-29,386.788421098773
2020-10-30,383.596369959088
2020-10-31,386.585236119229
2020-11-01,395.57778264173
2020-11-02,383.848317066043
2020-11-03,388.5481997077732
2020-11-04,401.7956138515488
2020-11-05,416.99735464640565
2020-11-06,456.4478808883693
2020-11-07,436.77211285797785
2020-11-08,455.37572986557575
2020-11-09,444.5479997077731
2020-11-10,451.5016406195208
2020-11-11,464.2159424897722
2020-11-12,462.866499824664
2020-11-13,476.57134097019286
2020-11-14,462.5514587960258
2020-11-15,449.3456436002338
2020-11-16,462.2547316189363
2020-11-17,482.6950050263004
2020-11-18,479.4918066627703
2020-11-19,471.1500233781415
2020-11-20,509.56297720631215
